topic,keyword,window_weight,target_weight,global_window_weight,global_target_weight,topic_specificity,trend_ratio,raw_strength,continuity,topic_window_papers,topic_target_papers,z_strength,z_specificity,z_continuity,z_trend,influence_score
Explainable / Fair / Causal AI,fairnes,15.624012188050955,0.0,15.624012188050955,0.0,4.8759155994725925,-2.8108481675165495,2.8108481675165495,0.0,19,2,1.5161658228854746,0.5426505935355966,-0.36994321137342384,-1.271136969851926,0.5681591679549914
Explainable / Fair / Causal AI,accountability,13.174187039308563,0.0,13.174187039308563,0.0,4.87591492148439,-2.651422496244879,2.651422496244879,0.0,19,2,1.307626618324486,0.5426504221101602,-0.36994321137342384,-1.1115692056641235,0.5007002111217455
Explainable / Fair / Causal AI,shapley,12.724472621464773,0.0,12.724472621464773,0.0,4.875914768665707,-2.6191805619917576,2.6191805619917576,0.0,19,2,1.2654520596789334,0.5426503834708309,-0.36994321137342384,-1.0792985348190642,0.48705744315623156
Explainable / Fair / Causal AI,intelligence xai,10.82548887872462,0.0,10.82548887872462,0.0,4.87591398336319,-2.470257276333099,2.470257276333099,0.0,19,2,1.0706506623622882,0.5426501849115842,-0.36994321137342384,-0.9302425168107761,0.42404242646262824
Explainable / Fair / Causal AI,xai,10.82548887872462,0.0,10.82548887872462,0.0,4.87591398336319,-2.470257276333099,2.470257276333099,0.0,19,2,1.0706506623622882,0.5426501849115842,-0.36994321137342384,-0.9302425168107761,0.42404242646262824
Explainable / Fair / Causal AI,artificial intelligence xai,10.82548887872462,0.0,10.82548887872462,0.0,4.87591398336319,-2.470257276333099,2.470257276333099,0.0,19,2,1.0706506623622882,0.5426501849115842,-0.36994321137342384,-0.9302425168107761,0.42404242646262824
Explainable / Fair / Causal AI,fairnes accountability,10.691761542534813,0.0,10.691761542534813,0.0,4.875913917547979,-2.4588844521158415,2.4588844521158415,0.0,19,2,1.0557742644963675,0.5426501682705848,-0.36994321137342384,-0.918859556222476,0.41923015838279015
Explainable / Fair / Causal AI,fairnes accountability interpretability,10.691761542534813,0.0,10.691761542534813,0.0,4.875913917547979,-2.4588844521158415,2.4588844521158415,0.0,19,2,1.0557742644963675,0.5426501682705848,-0.36994321137342384,-0.918859556222476,0.41923015838279015
Explainable / Fair / Causal AI,accountability interpretability,10.691761542534813,0.0,10.691761542534813,0.0,4.875913917547979,-2.4588844521158415,2.4588844521158415,0.0,19,2,1.0557742644963675,0.5426501682705848,-0.36994321137342384,-0.918859556222476,0.41923015838279015
Explainable / Fair / Causal AI,machine mathematics,12.794056264883814,0.0,48.66086272015315,0.0,3.540023742033736,-2.6242377939397263,2.6242377939397263,0.0,19,2,1.2720672498129781,0.20487798351975295,-0.36994321137342384,-1.0843602741768452,0.38786562528874785
Explainable / Fair / Causal AI,valuation machine mathematics,8.826448816292432,0.0,12.680603264835431,0.0,4.513594005450255,-2.2850776091019,2.2850776091019,0.0,19,2,0.8284235467589487,0.45103965227822973,-0.36994321137342384,-0.7448978026413055,0.3182028918482331
Explainable / Fair / Causal AI,valuation machine,8.826448816292432,0.0,12.680603264835431,0.0,4.513594005450255,-2.2850776091019,2.2850776091019,0.0,19,2,0.8284235467589487,0.45103965227822973,-0.36994321137342384,-0.7448978026413055,0.3182028918482331
Explainable / Fair / Causal AI,valuation,8.826448816292432,0.0,12.680603264835431,0.0,4.513594005450255,-2.2850776091019,2.2850776091019,0.0,19,2,0.8284235467589487,0.45103965227822973,-0.36994321137342384,-0.7448978026413055,0.3182028918482331
Generative Models,diffusion,38.28330629610096,15.549311667333718,65.80123330677554,18.311142347972623,4.063757945805321,-0.8644551425911429,3.6707996524516204,2.8063445098604776,22,5,2.381153805288406,0.5080854472845211,5.174404537955447,0.38361186363816085,2.1781292502556244
Generative Models,generative adversarial network,26.39487023710279,1.1954217439235766,26.39487023710279,1.1954217439235766,4.605381297355149,-2.523981611709961,3.3103557782426316,0.7863741665326706,22,5,1.9740000931934074,0.603378552091012,1.1076288813005084,-0.9938952774835816,1.0927498514164102
Generative Models,adversarial network,22.652321219835876,1.1954217439235766,29.06582544621004,1.1954217439235766,4.356080728825696,-2.3770870924192598,3.1634612589519304,0.7863741665326706,22,5,1.8080695472883832,0.5595166596205037,1.1076288813005084,-0.8719639596769846,1.0254121970939076
Generative Models,autoencoders,45.68787481393815,0.0,45.68787481393815,0.0,4.605382206525968,-3.843484491004064,3.843484491004064,0.0,22,5,2.5762168319342327,0.6033787120503453,-0.47556630175787923,-2.0891623146664577,0.9074708545705752
Generative Models,denoising diffusion,26.83543660865866,0.0,36.9339606227232,0.0,4.285973723309105,-3.3263099071118303,3.3263099071118303,0.0,22,5,1.9920217139147791,0.547182047005953,-0.47556630175787923,-1.6598761925255456,0.6998624200635671
Generative Models,image synthesis,17.91769138523177,0.0,17.91769138523177,0.0,4.605380278727534,-2.9400975363706636,2.9400975363706636,0.0,22,5,1.555760171810995,0.6033783728738719,-0.47556630175787923,-1.3392966123950738,0.5742746589954764
Generative Models,synthesis,15.771661847380155,0.0,32.605972284761265,0.0,3.87910103148195,-2.8196906673702404,2.8196906673702404,0.0,22,5,1.4197498046412262,0.47559694648501044,-0.47556630175787923,-1.2393516431676395,0.49153058113365383
Generative Models,diffusion probabilistic mathematics,13.65761142192708,0.0,13.65761142192708,0.0,4.60537928943169,-2.684959751527977,2.684959751527977,0.0,22,5,1.2675591407285132,0.6033781988173579,-0.47556630175787923,-1.1275168504383994,0.4801721705411969
Generative Models,diffusion probabilistic,13.65761142192708,0.0,13.65761142192708,0.0,4.60537928943169,-2.684959751527977,2.684959751527977,0.0,22,5,1.2675591407285132,0.6033781988173579,-0.47556630175787923,-1.1275168504383994,0.4801721705411969
Generative Models,probabilistic mathematics,13.65761142192708,0.0,13.65761142192708,0.0,4.60537928943169,-2.684959751527977,2.684959751527977,0.0,22,5,1.2675591407285132,0.6033781988173579,-0.47556630175787923,-1.1275168504383994,0.4801721705411969
Generative Models,generative adversarial,11.275352789699028,0.0,15.732537304949446,0.0,4.272268019458924,-2.507593413772596,2.507593413772596,0.0,22,5,1.0672079404860937,0.5447706681950046,-0.47556630175787923,-0.9802920839769282,0.3971719079036702
Generative Models,beat,8.54732485917559,0.0,8.54732485917559,3.7294622794959285,4.605376801693009,-2.256260995793802,2.256260995793802,0.0,22,5,0.78330541287497,0.6033777611251088,-0.47556630175787923,-0.7716710062155009,0.32205513251439466
Generative Models,anomaly,8.491209788107586,0.0,11.695272036961061,0.0,4.285225434887715,-2.250366084803297,2.250366084803297,0.0,22,5,0.7766465817392741,0.5470503932898401,-0.47556630175787923,-0.7667778742668377,0.30298270290440205
Generative Models,masked,8.301183898967595,0.0,17.635549860566346,0.0,3.851861664365661,-2.2301416930213875,2.2301416930213875,0.0,22,5,0.7538013157268086,0.4708044576492772,-0.47556630175787923,-0.7499904083102285,0.27264956240290794
Generative Models,latent,8.400855122434253,0.0,24.326837437571864,0.0,3.542134497786887,-2.240800655610125,2.240800655610125,0.0,22,5,0.7658415708001127,0.41631112152971494,-0.47556630175787923,-0.7588379906514319,0.26023290536224053
Graph Machine Learning,graph,6.178974076912217,1.6590027273089119,15.922728058444825,3.3545713489699054,4.261801249720059,-0.993205348676942,1.9711564866269986,0.9779511379500566,16,15,1.3049748983099037,0.8211175979398577,0.9261134690880233,-0.46009867557918854,0.9075380649656046
Graph Machine Learning,graph neural network,17.927536047975927,0.0,17.927536047975927,0.0,5.208396895037348,-2.940617795522684,2.940617795522684,0.0,16,15,2.4592078938199067,0.9566077093407649,-0.9348356404836727,-1.930428387052973,0.8906555035281603
Graph Machine Learning,neural network traffic,4.578520434878006,1.5446009155975167,9.15189758717604,1.5446009155975167,4.515808528261379,-0.7849497596474034,1.7189235861936227,0.9339738265462193,16,15,1.004668394520676,0.8574746999785735,0.8424287783887752,-0.3028621432634129,0.7973093091532563
Graph Machine Learning,synergistic drug,3.182005500008935,1.2807285694509547,3.182005500008935,1.2807285694509547,5.208382138560782,-0.6062959762413598,1.430790916167924,0.8244949399265642,16,15,0.661619907926723,0.9566055971858405,0.6341007457645599,-0.1679754805872163,0.6616522434206317
Graph Machine Learning,knowledge graph,9.435359653876954,0.0,9.435359653876954,0.0,5.208394028970253,-2.345200006047052,2.345200006047052,0.0,16,15,1.7503081652590509,0.956607299108844,-0.9348356404836727,-1.4808777702721965,0.6520505507123194
Graph Machine Learning,synergistic,3.0702229640986234,1.2357371050095476,3.0702229640986234,1.2357371050095476,5.208381485364757,-0.5991268056955241,1.4036977802878206,0.8045709745922964,16,15,0.6293630338279794,0.9566055036912182,0.5961873121489875,-0.16256263418313874,0.6417080636500408
Graph Machine Learning,knowledge graphs,7.865414887613511,0.0,7.865414887613511,0.0,5.208392821296037,-2.1821577390642775,2.1821577390642775,0.0,16,15,1.556191326879358,0.9566071262494875,-0.9348356404836727,-1.3577780695595392,0.586713733573901
Graph Machine Learning,aware,7.3963079067173965,0.0,26.602271170100476,0.0,3.9283823137880725,-2.1277920743108876,2.1277920743108876,0.0,16,15,1.4914639947977124,0.7733939801564116,-0.9348356404836727,-1.316731062645105,0.5099635576047634
Graph Machine Learning,neural network,8.039421814342854,0.0,59.15667984330722,1.225969054887352,3.212566800493303,-2.201595213768255,2.201595213768255,0.0,16,15,1.5793334311045155,0.6709363741885569,-0.9348356404836727,-1.3724536954751323,0.5088017870541256
Graph Machine Learning,mathematics ai,6.553568697478144,0.0,11.460952736895528,0.0,4.649459015734673,-2.0220201267478863,2.0220201267478863,0.0,16,15,1.365532747458262,0.8766046416026685,-0.9348356404836727,-1.2368714328095118,0.4985402200864196
Graph Machine Learning,network mathematics medicine,5.865009631716763,0.0,13.25597772659798,0.0,4.392951327142218,-1.926437442236687,1.926437442236687,0.0,16,15,1.2517327564220855,0.8398896456331575,-0.9348356404836727,-1.1647048708842898,0.4492223810736179
Graph Machine Learning,mathematics medicine neural,5.699377605913055,0.0,10.573372812306285,0.0,4.590412840595532,-1.9020146274421035,1.9020146274421035,0.0,16,15,1.2226551455669918,0.8681531207373698,-0.9348356404836727,-1.1462652279167915,0.4479143435595939
Graph Machine Learning,representation knowledge,5.7837848136824475,0.0,12.13352029633833,0.0,4.46748178838533,-1.9145351783052793,1.9145351783052793,0.0,16,15,1.237562014769127,0.8505574957828433,-0.9348356404836727,-1.155718458005756,0.44765308074519367
Graph Machine Learning,decade,5.328771289552755,0.0,9.267325148963144,0.0,4.6550198398774905,-1.8451061082390858,1.8451061082390858,0.0,16,15,1.154900311014017,0.8774005851360223,-0.9348356404836727,-1.1032983223926423,0.42788333961041475
Graph Machine Learning,factual,5.263288843628764,0.0,9.764171976071154,0.0,4.590430581368357,-1.8347054215327971,1.8347054215327971,0.0,16,15,1.1425173353736222,0.86815566004684,-0.9348356404836727,-1.0954456260063394,0.4209419414661324
Human-Computer Interaction,interface,0.0,3.2721700615076643,0.0,3.2721700615076643,0.0,1.4521219092709121,0.0,1.4521219092709121,0,2,0.0,0.9983470183298357,1.075533036176769,1.075533036176769,0.6221640163519814
Human-Computer Interaction,human behavior,0.0,3.2721700615076643,3.4156774043567495,3.2721700615076643,-10.99381551453528,1.4521219092709121,0.0,1.4521219092709121,0,2,0.0,-0.8961717259879112,1.075533036176769,1.075533036176769,0.053808393056657355
Human-Computer Interaction,query optimization execution plans,0.0,0.9727873438907106,0.0,2.930319905251716,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,usability,0.0,0.9727873438907106,0.0,0.9727873438907106,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,plans,0.0,0.9727873438907106,0.0,2.4633409896309435,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,execution plans,0.0,0.9727873438907106,0.0,2.4633409896309435,0.0,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,0.9983470183298357,-0.9983233963093912,-0.9983233963093912,7.086606133355211e-06
Human-Computer Interaction,software engineering technology,0.0,3.179761661505922,7.905315495482891,3.179761661505922,-11.832965516246556,1.430254226132545,0.0,1.430254226132545,0,2,0.0,-1.0407789740751996,1.0168402269376884,1.0168402269376884,-0.007181624141253326
Human-Computer Interaction,user,0.0,2.9363469406857714,3.620147059093061,2.9363469406857714,-11.051953379621605,1.3702531208048545,0.0,1.3702531208048545,0,2,0.0,-0.906190383751909,0.8557974037520267,0.8557974037520267,-0.015117893999964674
Human-Computer Interaction,behavior,0.0,3.1042585010967176,8.574052871860864,3.1042585010967176,-11.914170103854183,1.412025093481499,0.0,1.412025093481499,0,2,0.0,-1.0547726247003022,0.9679132785036975,0.9679132785036975,-0.026057803858981377
Human-Computer Interaction,errors,0.0,0.9727873438907106,10.754671896896175,0.9727873438907106,-12.140768466935953,0.6794474381046024,0.0,0.6794474381046024,0,2,0.0,-1.093821383133855,-0.9983233963093912,-0.9983233963093912,-0.6276434338329739
Information Retrieval,retrieval-augmented generation,31.304843776113472,9.561236187001583,31.304843776113472,9.561236187001583,4.9526141470748,-1.1180268465044074,3.475217181094194,2.3571903345897867,20,12,2.7778822525937996,0.8066958257544737,4.416464643144312,-0.3358716109733811,2.2028674162953865
Information Retrieval,retrieval,15.307194884210622,2.5432146120326076,15.307194884210622,2.5432146120326076,4.952612244247464,-1.526572016778661,2.791606414361958,1.265034397583297,20,12,1.9942554935284829,0.8066954739587473,2.049945956192464,-0.6921704820512107,1.380482982632389
Information Retrieval,generation,11.328679233494341,3.2471605348766626,68.67373634099552,3.2471605348766626,3.1505858321994107,-1.065677543100747,2.511928193311717,1.44625065021097,20,12,1.6736588197949962,0.4735358757206992,2.44261117339416,-0.29021693417983574,1.2710248318950568
Information Retrieval,query optimization,4.079224559064503,2.7032259050988583,49.45579319260452,8.63835541716259,2.4574426140775394,-0.3159542980468695,1.6251586040853823,1.3092043060385128,20,12,0.6571499918769903,0.345387190148186,2.145654737528878,0.36362887105678976,0.8319699884067064
Information Retrieval,structures,6.733829489044301,0.9727836120146329,13.883067458996232,0.9727836120146329,4.229085963668243,-1.3661585995861882,2.045604146012187,0.679445546425999,20,12,1.1391090150774164,0.6729295516943323,0.7810731586569819,-0.5522713384313092,0.7585099694275317
Information Retrieval,retrieval natural,2.782011032955833,1.8222512612191595,2.782011032955833,1.8222512612191595,4.952595480314645,-0.2927210014161885,1.3302558874598882,1.0375348860436997,20,12,0.3191013956363894,0.8066923746339617,1.556992681766712,0.3838910059765858,0.7194359075957452
Information Retrieval,retrieval natural language,2.782011032955833,1.8222512612191595,2.782011032955833,1.8222512612191595,4.952595480314645,-0.2927210014161885,1.3302558874598882,1.0375348860436997,20,12,0.3191013956363894,0.8066923746339617,1.556992681766712,0.3838910059765858,0.7194359075957452
Information Retrieval,nlp neural,9.300122934998194,0.0,15.512984713244194,0.0,4.440962533329464,-2.3321558306010814,2.3321558306010814,0.0,20,12,1.46758477764108,0.71210140420018,-0.691171351399444,-1.3947331955715312,0.522956742479444
Information Retrieval,introduction,8.90449934351354,0.0,27.733301548635357,0.0,3.8165367236552714,-2.292989133038961,2.292989133038961,0.0,20,12,1.4226877781093017,0.5966572295256889,-0.691171351399444,-1.3605752832019826,0.47378048150134033
Information Retrieval,index,7.247098909224198,0.0,7.247098909224198,2.1700946671415373,4.952608103016479,-2.1098614911373925,2.1098614911373925,0.0,20,12,1.212767561076194,0.8066947083257675,-0.691171351399444,-1.200866695706325,0.4687944970776866
Information Retrieval,retrieval-augmented generation language,6.9881739966963154,0.0,6.9881739966963154,0.0,4.952607811613488,-2.077962197576769,2.077962197576769,0.0,20,12,1.176201226480742,0.8066946544510282,-0.691171351399444,-1.173046804270084,0.4569499362207081
Information Retrieval,pre-training machine,6.9881739966963154,0.0,12.086108766722013,0.0,4.404773810384774,-2.077962197576769,2.077962197576769,0.0,20,12,1.176201226480742,0.7054108139200418,-0.691171351399444,-1.173046804270084,0.4265647840614122
Information Retrieval,language pre-training machine,6.9881739966963154,0.0,12.086108766722013,0.0,4.404773810384774,-2.077962197576769,2.077962197576769,0.0,20,12,1.176201226480742,0.7054108139200418,-0.691171351399444,-1.173046804270084,0.4265647840614122
Information Retrieval,search mathematics,6.82880832575433,0.0,11.281874863498471,0.0,4.450563677487579,-2.057810305029871,2.057810305029871,0.0,20,12,1.1531010018879606,0.713876468821296,-0.691171351399444,-1.1554720118432842,0.4216218699373558
Information Retrieval,architecture search mathematics,6.82880832575433,0.0,11.281874863498471,0.0,4.450563677487579,-2.057810305029871,2.057810305029871,0.0,20,12,1.1531010018879606,0.713876468821296,-0.691171351399444,-1.1554720118432842,0.4216218699373558
Kernel Methods / SVM,svm,12.049522302806281,0.0,12.049522302806281,0.0,6.229804193772455,-2.5687515279497735,2.5687515279497735,0.0,8,0,2.4523751644653684,1.210403087051108,0.0,-2.4523751644653684,1.098833475454943
Kernel Methods / SVM,support vector machine,10.776607789592981,0.0,10.776607789592981,0.0,6.2298036321822305,-2.4661151732219766,2.4661151732219766,0.0,8,0,2.2330587646694817,1.2104025023202747,0.0,-2.2330587646694817,1.033038380096927
Kernel Methods / SVM,academic,8.046945040827026,0.0,12.2803871885364,1.5442193090854461,5.807093357134076,-2.2024271361745975,2.2024271361745975,0.0,8,0,1.669602364567879,0.770274236635583,0.0,-1.669602364567879,0.7319629803610387
Kernel Methods / SVM,physics series,4.459015722113491,0.0,7.331535695290568,0.0,5.7325441935027355,-1.6972685028309176,1.6972685028309176,0.0,8,0,0.5901644491764704,0.6926532370193129,0.0,-0.5901644491764704,0.384845305858735
Kernel Methods / SVM,classifier medicine,3.9174885245177284,0.0,6.779957821486311,0.0,5.6812803957043165,-1.5927979376774857,1.5927979376774857,0.0,8,0,0.3669286542687326,0.6392770885098911,0.0,-0.3669286542687326,0.3018617228335871
Kernel Methods / SVM,medicine comput,2.657514881917178,0.0,2.657514881917178,0.0,6.229787390976292,-1.2967839227807416,1.2967839227807416,0.0,8,0,-0.2656028518282728,1.2103855918872328,0.0,0.2656028518282728,0.283434822017688
Kernel Methods / SVM,tumor segmentation,2.657514881917178,0.0,2.657514881917178,0.0,6.229787390976292,-1.2967839227807416,1.2967839227807416,0.0,8,0,-0.2656028518282728,1.2103855918872328,0.0,0.2656028518282728,0.283434822017688
Kernel Methods / SVM,skin cancer,3.5738321236283954,0.0,6.6928732622088045,0.0,5.602395579277517,-1.5203513926158048,1.5203513926158048,0.0,8,0,0.21212273308498653,0.5571417833323026,0.0,-0.21212273308498653,0.23077935492518672
Kernel Methods / SVM,intrusion,4.537456895634754,0.0,16.109794269508544,0.0,4.962744683193279,-1.7115353512569405,1.7115353512569405,0.0,8,0,0.6206502730497684,-0.10886625137928217,0.0,-0.6206502730497684,0.15353520650114588
Kernel Methods / SVM,intrusion detection,4.583557528200464,0.0,19.082404811340542,1.7289394448533892,4.803514717878448,-1.7198261231013638,1.7198261231013638,0.0,8,0,0.6383662396511777,-0.2746573679332065,0.0,-0.6383662396511777,0.10911266151539137
Kernel Methods / SVM,diabetes,3.681806533142045,0.0,11.168091740503076,0.0,5.120146616015287,-1.543684046801477,1.543684046801477,0.0,8,0,0.2619806389630307,0.05502150767856635,0.0,-0.2619806389630307,0.09510064399247913
Kernel Methods / SVM,classification,4.681005815252818,0.0,22.004675189679133,1.1730637103860089,4.682064428991204,-1.7371282972063649,1.7371282972063649,0.0,8,0,0.6753380372507152,-0.401112077388183,0.0,-0.6753380372507152,0.08226778795875965
Kernel Methods / SVM,random forest,3.6400358377631243,0.0,11.60268199852512,0.0,5.07056128096929,-1.5347220898641822,1.5347220898641822,0.0,8,0,0.2428304641947823,0.003392983828033619,0.0,-0.2428304641947823,0.07386703440684478
Kernel Methods / SVM,segmentation deep convolutional,2.58246477950727,0.0,5.1108502964092315,0.0,5.547176255503649,-1.2760510494108077,1.2760510494108077,0.0,8,0,-0.3099054691316369,0.49964711939941026,0.0,0.3099054691316369,0.05692249508033201
Kernel Methods / SVM,tumor segmentation deep,2.754271292182421,0.0,6.056358152456307,0.0,5.441843760686947,-1.3228942030497965,1.3228942030497965,0.0,8,0,-0.20980963234519792,0.3899743458699861,0.0,0.20980963234519792,0.054049414057436435
Large Language Models,llm,35.5776797552657,31.280471048171897,35.5776797552657,31.280471048171897,2.7273987033124554,-0.12497577575963081,3.5994382116252894,3.4744624358656586,140,38,2.045371536599808,0.5870396552513566,4.643306041557767,0.8230985825539845,2.005231577782282
Large Language Models,language,60.184469976110265,7.80808029756729,93.67610260980969,7.80808029756729,2.2849708908580744,-1.938223882941128,4.113893398755839,2.175669515814711,140,38,2.5917157126562107,0.49129844807216433,2.7017681718119855,-0.44155054997595283,1.6802743988489355
Large Language Models,large,28.037713722922398,17.964305501860146,59.22493539067288,17.964305501860146,1.979607239334538,-0.4260369038290577,3.368595458307836,2.9425585544787785,140,38,1.8002197779728493,0.42521787220754437,3.848174259705364,0.6131236249386695,1.6786004872863427
Large Language Models,foundation,19.50747670470087,8.962917164180807,19.50747670470087,8.962917164180807,2.727397461079115,-0.7219196202704965,3.0207895369536555,2.298869916683159,140,38,1.4308547792648718,0.5870393864325432,2.8859378266978237,0.4067603483433322,1.3663173278096097
Large Language Models,representations,52.346230245805344,3.155084598905928,224.89876876117086,13.18685249661388,1.2696295675117906,-2.552470525593873,3.976803314441523,1.42433278884765,140,38,2.446127970450782,0.27157897913368023,1.5786109033844877,-0.8699566135000912,1.2886514012473054
Large Language Models,attention mechanism,159.88388451256677,0.0,424.5413366615852,3.4483924322549933,1.750838551185248,-5.080682890576722,5.080682890576722,0.0,140,38,3.618432560969047,0.3757124167374012,-0.550593842018542,-2.6332572680348365,1.186642254201647
Large Language Models,evaluating,20.254715588237335,4.406674146553613,43.68432084082089,4.406674146553613,1.9587974706417162,-1.3689446373122556,3.0565787807867344,1.6876341434744788,140,38,1.4688624530580476,0.4207146463259753,1.9722144896615816,-0.04450697866296852,1.103751575187031
Large Language Models,prompting,21.31734945284902,3.3391301042039236,21.31734945284902,3.3391301042039236,2.7273976945722014,-1.6376904871462237,3.105364378349021,1.4676738912027971,140,38,1.5206720717971487,0.5870394369603565,1.643400594057998,-0.23194365901436256,1.0898664127171298
Large Language Models,language machine,22.60521196014524,3.052746659129207,22.60521196014524,3.052746659129207,2.727397837952041,-1.762072694725015,3.1614675334175937,1.3993948386925787,140,38,1.5802528337310853,0.5870394679876982,1.541331692917276,-0.31869397756904894,1.0846099147152939
Large Language Models,neural processing,11.075069655850086,10.354283639429088,150.76210014239913,19.96689635000854,0.11639367612395522,-0.06154788223188312,2.491142968122419,2.429595085890536,140,38,0.8683775694165214,0.022019179103640516,3.081356097483509,0.8673363403160768,1.0569616350260103
Large Language Models,pretraining,23.521135126448204,2.583319114760853,62.09575551592479,4.406489338195964,1.7566211930332276,-1.9232459059733307,3.199535403897305,1.2762894979239743,140,38,1.6206803769879907,0.3769637781925936,1.3573041413497566,-0.4311041662161366,0.9897116959013119
Large Language Models,language neural processing,14.162831752615578,3.3564148339581963,14.162831752615578,3.3564148339581963,2.7273964232457275,-1.2471977205314415,2.718847153840575,1.4716494333091337,140,38,1.110196213377848,0.5870391618458002,1.6493435472671352,0.040405357428961355,0.9540994791012024
Large Language Models,language neural,14.162831752615578,3.3564148339581963,14.162831752615578,3.3564148339581963,2.7273964232457275,-1.2471977205314415,2.718847153840575,1.4716494333091337,140,38,1.110196213377848,0.5870391618458002,1.6493435472671352,0.040405357428961355,0.9540994791012024
Large Language Models,prompt,19.970006885800974,2.1094830821024817,19.970006885800974,2.1094830821024817,2.7273975247764133,-1.908636672444288,3.043093173278151,1.1344565008338632,140,38,1.4545409274767978,0.5870394002166137,1.1452810152772863,-0.42091496241316156,0.9448928978698443
Large Language Models,pre-trained language,24.362417640669335,1.654951825427995,29.09718328167458,1.654951825427995,2.549798701738342,-2.2568419481780344,3.2332684578591038,0.9764265096810696,140,38,1.6565044060456438,0.5486070837287755,0.9090453478032874,-0.6637705860616645,0.9426158984913813
Machine Learning,neural processing,124.3176760833124,19.96689635000854,150.76210014239913,19.96689635000854,-0.07669462997905495,-1.7879070923821612,4.830851922050836,3.0429448296686745,2390,334,3.166643915145678,0.05032830999581985,5.436144225864454,-0.021060119219874263,2.3668788923079207
Machine Learning,representations,198.50984777447746,13.18685249661388,224.89876876117086,13.18685249661388,-0.0086434273574545,-2.643547942194782,5.295863597389723,2.652315655194941,2390,334,3.693272888484356,0.0993220151663484,4.670190617007392,-0.7796773729058398,2.3631761460545415
Machine Learning,llm,35.5776797552657,31.280471048171897,35.5776797552657,31.280471048171897,0.11616806796699826,-0.12497577575963081,3.5994382116252894,3.4744624358656586,2390,334,1.7720592789556933,0.18918049478531196,6.282272701028219,1.4533065952267727,2.1673630597461924
Machine Learning,diffusion,65.80123330677554,18.311142347972623,65.80123330677554,18.311142347972623,0.11616814924435455,-1.2410392899956864,4.201721543048447,2.960682253052761,2390,334,2.4541493625116053,0.18918055330123346,5.274842097016224,0.4637967578992569,2.139762006188183
Machine Learning,attention mechanism,424.5413366615852,3.4483924322549933,424.5413366615852,3.4483924322549933,0.11616823009104,-4.5608193120031135,6.053362091735683,1.4925427797325694,2390,334,4.551145229199855,0.18918061150709198,2.3960844378882253,-2.4795437846757373,2.108474784242141
Machine Learning,large,54.14388005869783,17.964305501860146,59.22493539067288,17.964305501860146,0.026470509223000822,-1.067387216045951,4.0099457705247294,2.9425585544787785,2390,334,2.236961959374264,0.12460241859677063,5.239304781230015,0.617757919834746,2.0418022575582144
Machine Learning,vision,84.23944711857598,10.416732670057925,87.30389811563344,10.416732670057925,0.08043638493537103,-2.0103842636935862,4.445464321035941,2.435080057342355,2390,334,2.7301897626515044,0.16345534260199626,4.2442306503162746,-0.21830995920245094,1.9681276419842104
Machine Learning,machine,135.31953260980058,6.47634411443549,135.31953260980058,6.47634411443549,0.1161681983963105,-2.903257716697604,4.915001634449839,2.0117439177522347,2390,334,3.2619440527500423,0.18918058868835883,3.414144560828677,-1.0099379032812632,1.9433669195441339
Machine Learning,natural language processing,71.93514837966558,10.537141624803235,71.93514837966558,10.537141624803235,0.11616815740263477,-1.8439991303713836,4.289570667945727,2.445571537574343,2390,334,2.553639110633821,0.1891805591748163,4.264802557565061,-0.07079171843273496,1.9240911516757122
Machine Learning,language,79.9443906683616,7.80808029756729,93.67610260980969,7.80808029756729,-0.042343567450920404,-2.2180928681261873,4.393762383940898,2.175669515814711,2390,334,2.671636957429699,0.07505947954114116,3.7355731985876544,-0.4024658829128621,1.7980406782604668
Machine Learning,query optimization,49.45579319260452,8.63835541716259,49.45579319260452,8.63835541716259,0.11616811762293971,-1.655347076396557,3.921097570585797,2.26575049418924,2390,334,2.136340751782583,0.1891805305352835,3.9122058081931743,0.09646853231375595,1.7033784747436287
Machine Learning,language processing,46.64215895293107,8.593659389460365,46.64215895293107,8.593659389460365,0.11616810994388846,-1.6026156615358014,3.8637180615318676,2.261102399996066,2390,334,2.0713580566239584,0.18918052500672322,3.903091730816938,0.14322057919581177,1.6802377842345693
Machine Learning,reinforcement,25.32197222906472,13.39444476086139,25.32197222906472,13.39444476086139,0.11616799629894539,-0.6035616847112468,3.2704040363650257,2.666842351653779,2390,334,1.3994257751100738,0.1891804431876426,4.698674858084388,1.02898892972356,1.659158307589556
Machine Learning,feedback,41.1283930483566,9.021879524673881,41.1283930483566,9.021879524673881,0.11616809184868053,-1.4359512771917187,3.7407219325707755,2.304770655379057,2390,334,1.9320640806776415,0.18918051197901395,3.9887173317417934,0.29098640590459796,1.6564218928035792
