topic,keyword,window_weight,target_weight,global_window_weight,global_target_weight,topic_specificity,trend_ratio,raw_strength,continuity,topic_window_papers,topic_target_papers,z_strength,z_specificity,z_continuity,z_trend,influence_score
Deep Learning,cybersecurity,9.810770946623897,0.8125764262580039,13.573617076997746,1.3892540737860095,0.8588991974642145,-1.785793673950634,2.3805429470196695,0.5947492730690355,792,133,0.7990873939193616,0.359295112197775,0.7560252285122927,-0.2641162341304809,0.5522169135164876
Deep Learning,medical image,20.148244986554875,0.0,20.148244986554875,0.0,1.1835467877872536,-3.0515569226902017,3.0515569226902017,0.0,792,133,1.6144589223693986,0.4652309792908924,-0.4781265504966264,-1.404022675947801,0.5493252850409217
Deep Learning,network mathematics machine,23.355040271485244,0.0,43.31025654520791,0.0,0.5659715312345568,-3.192738820777371,3.192738820777371,0.0,792,133,1.7860137695210982,0.2637097844683307,-0.4781265504966264,-1.531166638499895,0.5447764691996237
Deep Learning,detection deep neural,19.83941520705042,0.0,19.83941520705042,0.0,1.1835467570176,-3.036846155409413,3.036846155409413,0.0,792,133,1.5965833769451423,0.4652309692504361,-0.4781265504966264,-1.390774623119482,0.5434998691419143
Deep Learning,few-shot learners,19.83814566929751,0.0,19.83814566929751,0.0,1.183546756889135,-3.0367852335259533,3.0367852335259533,0.0,792,133,1.5965093487266049,0.46523096920851664,-0.4781265504966264,-1.3907197587935722,0.5434757442745144
Deep Learning,natural language,9.279443820157255,1.3182094911965916,42.085977910592824,4.245017965563518,-0.3283637125179246,-1.4893510387921687,2.3301461554658505,0.8407951166736819,792,133,0.737848566639866,-0.028121057166997143,1.2665898132077626,0.002850649117969982,0.5403061370591968
Deep Learning,initialization,6.0724321992758785,1.314601513734226,6.0724321992758785,1.314601513734226,1.183542205933211,-1.1169668971934468,1.9562044376189496,0.8392375404255027,792,133,0.28345947626752677,0.46522948418452054,1.2633577193075667,0.3382080568019831,0.5394449853040786
Deep Learning,internet,7.251491562772296,1.5553719042081184,22.666427574901626,1.5553719042081184,0.043870967967982365,-1.1721962070527223,2.1103939794926063,0.938197772439884,792,133,0.4708203465130429,0.0933429697187913,1.4687080272809698,0.2884702830529,0.5389196632823385
Deep Learning,bidirectional,19.18692045108638,0.0,19.18692045108638,0.0,1.183546688750356,-3.0050348922654653,3.0050348922654653,0.0,792,133,1.5579284469555132,0.46523094697412826,-0.4781265504966264,-1.362126403307253,0.5309027124443931
Deep Learning,image transformers,19.17535408377423,0.0,19.17535408377423,0.0,1.1835466874983172,-3.004461764622782,3.004461764622782,0.0,792,133,1.5572320203847483,0.465230946565575,-0.4781265504966264,-1.3616102626367694,0.5306757557605696
Deep Learning,in-context,4.5242326059820375,2.2710040778608866,10.884750179211476,2.2710040778608866,0.3056326051034724,-0.5240473476856704,1.7091443429121542,1.1850969952264838,792,133,-0.016751509410960073,0.17875849975266447,1.9810434412708449,0.8721726940565123,0.5303529038212356
Deep Learning,multilingual attention mechanism,19.061702210534627,0.0,19.061702210534627,0.0,1.1835466751148866,-2.998812634892581,2.998812634892581,0.0,792,133,1.550367573876129,0.4652309425247335,-0.4781265504966264,-1.3565228346548541,0.528438718743061
Deep Learning,interactive,5.883531771841602,2.0040933090928843,23.33790605255369,5.185027622832619,-0.19437239263309483,-0.8291560641274023,1.9291318591623627,1.0999757950349605,792,133,0.2505626805589539,0.015601696606799687,1.804410218827967,0.5974014114545922,0.5255277661166742
Deep Learning,sensing,21.562249681336983,0.0,36.505421281287674,0.0,0.65703131507707,-3.1162781415755774,3.1162781415755774,0.0,792,133,1.693103840477079,0.29342353391914217,-0.4781265504966264,-1.4623085634573125,0.5234124299215178
Deep Learning,remote,21.562249681336983,0.0,36.505421281287674,0.0,0.65703131507707,-3.1162781415755774,3.1162781415755774,0.0,792,133,1.693103840477079,0.29342353391914217,-0.4781265504966264,-1.4623085634573125,0.5234124299215178
Deep Learning,coding,18.78382568730673,0.0,18.78382568730673,0.0,1.1835466442065554,-2.9848647193890914,2.9848647193890914,0.0,792,133,1.5334189951652193,0.4652309324390253,-0.4781265504966264,-1.3439617820660827,0.5229153894918618
Deep Learning,diseases deep neural,4.708171619183608,1.6345405016580463,4.708171619183608,1.6345405016580463,1.1835403055228624,-0.773189981478377,1.7418987655928084,0.9687087841144314,792,133,0.023049485282087463,0.4652288640609647,1.532020789553373,0.6478026995299347,0.5199728811947926
Deep Learning,deep mathematics,18.552381455953817,0.0,18.552381455953817,0.0,1.1835466177561664,-2.973097092616476,2.973097092616476,0.0,792,133,1.5191197582257367,0.46523092380798975,-0.4781265504966264,-1.3333642287113272,0.5182554474622336
Deep Learning,task-agnostic,18.535737733718527,0.0,18.535737733718527,0.0,1.1835466158285959,-2.9722454925095283,2.9722454925095283,0.0,792,133,1.518084950448244,0.46523092317900355,-0.4781265504966264,-1.3325973045264699,0.5179182165810263
Deep Learning,scalable,6.518791523991199,1.4803214767094002,15.148864427565554,1.4803214767094002,0.3403111072546944,-1.109017243969599,2.017405423450948,0.9083881794813491,792,133,0.3578268414339826,0.1900744537421111,1.4068507643179309,0.34536726365136944,0.5160599519249495
Deep Learning,grid,19.441414863030637,0.0,23.84623023397298,0.0,0.9793266953463601,-3.017562983244715,3.017562983244715,0.0,792,133,1.5731517493913592,0.3985918505388952,-0.4781265504966264,-1.3734088067307533,0.5158720641458117
Deep Learning,computational linguistics,3.7713117979661024,2.3050922793424915,6.223584049553429,2.3050922793424915,0.6826211449701857,-0.3671568831014682,1.5626212771477028,1.1954643940462346,792,133,-0.19479658807889852,0.3017737601314949,2.0025566137562283,1.0134632959264365,0.5144711451517784
Deep Learning,siamese,18.308455884746348,0.0,18.308455884746348,0.0,1.183546589155554,-2.960543128703801,2.960543128703801,0.0,792,133,1.50386501672299,0.46523091447531406,-0.4781265504966264,-1.3220585249403807,0.5132841184384269
Deep Learning,physics,23.224452717506093,0.0,58.630740340485296,2.2152319560640414,0.25749512401727526,-3.1873625658810196,3.1873625658810196,0.0,792,133,1.7794809023512388,0.16305074170810108,-0.4781265504966264,-1.5263249529830296,0.5124497780552977
Deep Learning,network object,6.712563851832794,2.0045008423044344,48.78078053935663,2.0045008423044344,-0.799805215618139,-0.9427392230636784,2.042850668203108,1.1001114451394296,792,133,0.3887462095210949,-0.18195729653322398,1.8046917035230041,0.49511200252890997,0.5113608358059626
Deep Learning,pre-trained attention mechanism,18.117901858122377,0.0,18.117901858122377,0.0,1.1835465662770368,-2.950625166148029,2.950625166148029,0.0,792,133,1.491813368647957,0.46523090700981723,-0.4781265504966264,-1.3131267208148578,0.509356637381317
Deep Learning,attention mechanism mathematics machine,18.973566481908218,0.0,22.861659295958308,0.0,0.9971327117828129,-2.99440972346546,2.99440972346546,0.0,792,133,1.5450174489158037,0.40440213789939267,-0.4781265504966264,-1.3525577115534178,0.5084465396814722
Deep Learning,graph neural network,17.927536047975927,0.0,17.927536047975927,0.0,1.1835465429354812,-2.940617795522684,2.940617795522684,0.0,792,133,1.4796530778367267,0.46523089939322615,-0.4781265504966264,-1.304114398603067,0.5053937509930265
Deep Learning,image synthesis,17.91769138523177,0.0,17.91769138523177,0.0,1.1835465417148976,-2.9400975363706636,2.9400975363706636,0.0,792,133,1.479020893537511,0.4652308989949371,-0.4781265504966264,-1.3036458696270574,0.5051877300514547
Deep Learning,graphs,19.697288570575946,0.0,28.854048868063035,0.0,0.8017783324607483,-3.030002704763088,3.030002704763088,0.0,792,133,1.588267671139178,0.3406559830509055,-0.4781265504966264,-1.3846116274062055,0.5034173905309971
Deep Learning,machine,27.039813589569548,0.0,135.31953260980058,6.47634411443549,-0.4267795424097137,-3.333625414126087,3.333625414126087,0.0,792,133,1.9572097820066339,-0.06023516053952274,-0.4781265504966264,-1.658044658922608,0.5033835886492106
Deep Learning,network industrial,4.433632210395799,1.6384783400903546,4.433632210395799,1.6384783400903546,1.1835397817333841,-0.7224054610256698,1.6926078256800263,0.9702023646543565,792,133,-0.03684558467567684,0.4652286931430395,1.5351200872976642,0.6935376361907125,0.5012081551512453
Deep Learning,network industrial informatics,4.433632210395799,1.6384783400903546,4.433632210395799,1.6384783400903546,1.1835397817333841,-0.7224054610256698,1.6926078256800263,0.9702023646543565,792,133,-0.03684558467567684,0.4652286931430395,1.5351200872976642,0.6935376361907125,0.5012081551512453
Deep Learning,vldb endowment,8.886581796654209,1.1349306114069933,33.57295128893004,2.647027855657684,-0.14562921333939588,-1.5327443180744789,2.291178463714967,0.7584341456404878,792,133,0.6904976208546644,0.03150710024221622,1.0956842845687726,-0.036227968968579286,0.5011652384314272
Deep Learning,masked,17.635549860566346,0.0,17.635549860566346,0.0,1.1835465061546089,-2.925071039368258,2.925071039368258,0.0,792,133,1.4607616943667965,0.465230887391247,-0.4781265504966264,-1.2901134805740118,0.49923728580736615
Deep Learning,rethinking,21.86205685342145,0.0,50.17901433510015,0.0,0.35270409671898273,-3.129478630409236,3.129478630409236,0.0,792,133,1.7091441960387237,0.1941184144056383,-0.4781265504966264,-1.4741965071715966,0.498848241920696
Deep Learning,attention mechanism deep,17.56212869420261,0.0,17.56212869420261,0.0,1.1835464967134695,-2.9211234133569355,2.9211234133569355,0.0,792,133,1.4559648019453164,0.4652308843105056,-0.4781265504966264,-1.2865583731519301,0.49767403865675996
Deep Learning,diseases deep,4.542775499317747,1.5771197705113096,4.542775499317747,1.5771197705113096,1.1835399975475742,-0.7658229606491839,1.712495367960904,0.9466724073117202,792,133,-0.012679566776467024,0.46522876356544224,1.48629356487996,0.6544372060291257,0.49719923593795046
Deep Learning,early,17.510406972762528,0.0,17.510406972762528,1.3574318160370984,1.1835464900151034,-2.9183331129867356,2.9183331129867356,0.0,792,133,1.4525742146249687,0.46523088212475944,-0.4781265504966264,-1.284045516683895,0.4965690887197005
Deep Learning,mathematics neural processing,26.298829434329562,0.0,133.10542157753014,0.0,-0.43806802617481533,-3.3068438234082462,3.3068438234082462,0.0,792,133,1.92466657523347,-0.06391870956766334,-0.4781265504966264,-1.6339260033906344,0.49167310678470033
Deep Learning,management,3.547345132907669,3.1651194532641647,20.1240263435331,3.1651194532641647,-0.5521641011431272,-0.08779861993183657,1.5145435753948737,1.4267449554630371,792,133,-0.2532174117635263,-0.10114943911554775,2.4824820701587558,1.2650445328434212,0.49136907087601844
Deep Learning,optimization neural,2.941354268696705,2.3235770028463643,2.941354268696705,2.3235770028463643,1.1835352244643493,-0.1704827738359307,1.3715243872700866,1.201041613434156,792,133,-0.4270048115005601,0.46522720605901,2.0141297850759803,1.190581792859979,0.49065037351867297
Deep Learning,optimization neural computing,2.941354268696705,2.3235770028463643,2.941354268696705,2.3235770028463643,1.1835352244643493,-0.1704827738359307,1.3715243872700866,1.201041613434156,792,133,-0.4270048115005601,0.46522720605901,2.0141297850759803,1.190581792859979,0.49065037351867297
Deep Learning,semantic,21.517869010677657,0.0,51.12103076014679,0.0,0.318236191709144,-3.114309172270035,3.114309172270035,0.0,792,133,1.690711280008384,0.18287118044198197,-0.4781265504966264,-1.4605353718297605,0.48946701885364696
Deep Learning,dutch,17.16367566594598,0.0,17.16367566594598,0.0,1.183546444068248,-2.8994237572045614,2.8994237572045614,0.0,792,133,1.4295968238624144,0.4652308671318252,-0.4781265504966264,-1.267016347533835,0.4890810448318046
Deep Learning,llm representations,17.15326542927115,0.0,17.15326542927115,0.0,1.1835464426600208,-2.89885045798684,2.89885045798684,0.0,792,133,1.428900188805081,0.4652308666723061,-0.4781265504966264,-1.2665000523482857,0.48885402018957036
Deep Learning,point,20.072693112536633,0.0,39.19320380506538,0.0,0.5144051558075574,-3.0479780370442886,3.0479780370442886,0.0,792,133,1.6101100987009496,0.24688314272959871,-0.4781265504966264,-1.4007996444635433,0.48240370775357994
Deep Learning,understanding neural,18.62784343488943,0.0,27.590801813763854,0.0,0.7907225981969273,-2.9769491415751705,2.9769491415751705,0.0,792,133,1.523800511773346,0.33704838259274855,-0.4781265504966264,-1.3368332624556583,0.4813260831422718
Deep Learning,neurocomputing,18.25180792081876,0.0,25.228064708902863,0.0,0.8598545376041978,-2.957604974288388,2.957604974288388,0.0,792,133,1.500294767006323,0.35960684956812566,-0.4781265504966264,-1.3194125157846257,0.480433399995179
Deep Learning,hybrid deep,16.711195024860377,0.0,16.711195024860377,0.0,1.1835463812405096,-2.874196926924251,2.874196926924251,0.0,792,133,1.3989428585063997,0.46523084663048425,-0.4781265504966264,-1.2442978601928625,0.47909130127309363
Deep Learning,quantization,16.70658233804564,0.0,16.70658233804564,0.0,1.1835463805825062,-2.8739364539536547,2.8739364539536547,0.0,792,133,1.3986263490865432,0.4652308464157709,-0.4781265504966264,-1.244063286454529,0.47898815481457047
Deep Learning,trends mach learn,4.5568360346842995,1.870979859253501,10.084230446934775,1.870979859253501,0.3892025981001873,-0.6603755019002806,1.7150288877772273,1.0546533858769467,792,133,-0.009601002096901833,0.20602825297111138,1.7103626353770491,0.749399860080612,0.4749805881360437
Deep Learning,network representations,18.78724770697229,0.0,30.806073922249755,0.0,0.6890142870498736,-2.9850376750044214,2.9850376750044214,0.0,792,133,1.53362915931908,0.303859908527013,-0.4781265504966264,-1.3441175404357932,0.47457257214283133
Deep Learning,cyber-physical,3.7590991231136694,1.7749889236077874,3.7590991231136694,1.7749889236077874,1.1835381698895289,-0.5394116347836111,1.5600583904813536,1.0206467556977425,792,133,-0.1979108374003037,0.46522816718171556,1.6397961882468286,0.8583361019020842,0.4741969630339673
Deep Learning,deep wireles,3.766574644991457,1.7685126182498867,3.766574644991457,1.7685126182498867,1.1835381909163518,-0.5433177281013697,1.5616279431648556,1.018310215063486,792,133,-0.1960036214302473,0.4652281740429854,1.6349476816389699,0.8548183975133002,0.47363837971992073
Deep Learning,imagenet,19.748537040403036,0.0,40.35201524919595,0.0,0.46898630891693327,-3.032475740114216,3.032475740114216,0.0,792,133,1.5912727391217716,0.23206250314641208,-0.4781265504966264,-1.3868387650090708,0.4718186599924
Deep Learning,anchor,5.120360517202748,2.01539030623768,22.536462387059153,2.01539030623768,-0.29836004804026306,-0.7078917262230897,1.811621002828889,1.1037292766057993,792,133,0.10777130808068183,-0.018330551070065003,1.8121989899419255,0.7066082477863359,0.47070998067827197
Deep Learning,empirical evaluation,4.480593992899501,1.4658258566405684,4.480593992899501,1.4658258566405684,1.1835398758818323,-0.7986867034472185,1.7012134879507146,0.9025267845034961,792,133,-0.026388556575831185,0.4652287238646521,1.3946879061742579,0.6248411562504558,0.4704348913889603
Deep Learning,spiking,3.3041856196198376,1.979734350514068,3.3041856196198376,1.979734350514068,1.1835367112683657,-0.3677537967436797,1.4595879491646233,1.0918341524209436,792,133,-0.3199958315594943,0.4652276912185411,1.7875156664995653,1.012925734335323,0.47036568147520996
Deep Learning,attention mechanism empirical,16.282810337532812,0.0,16.282810337532812,0.0,1.1835463185406965,-2.8497123854261166,2.8497123854261166,0.0,792,133,1.3691908730804887,0.4652308261708866,-0.4781265504966264,-1.2222478547068765,0.4693955015134486
Deep Learning,generalization,20.017314690871846,0.0,45.46069388871907,2.0989987351279327,0.36329793135029204,-3.045346607091662,3.045346607091662,0.0,792,133,1.6069125601394938,0.19757529223550957,-0.4781265504966264,-1.3984298616805648,0.46656931545906877
Deep Learning,swin attention mechanism,16.14039333769849,0.0,16.14039333769849,0.0,1.1835462969589043,-2.841437861430153,2.841437861430153,0.0,792,133,1.359136222175426,0.4652308191285246,-0.4781265504966264,-1.2147960794911217,0.4661188165602903
Deep Learning,augmentation,20.454607305481012,0.0,51.55364261052814,0.0,0.2591337938340273,-3.0659394151056736,3.0659394151056736,0.0,792,133,1.6319355700234295,0.1635854566207983,-0.4781265504966264,-1.4169750947908277,0.46452704541720324
Deep Learning,knowledge engineering,18.403645122785,0.0,31.385932234009385,1.6782178614035308,0.64973686555716,-2.965460941346679,2.965460941346679,0.0,792,133,1.5098408153749443,0.2910432795821557,-0.4781265504966264,-1.3264873518294926,0.46297526474234985
Deep Learning,neural network medicine,15.944924907688495,0.0,15.944924907688495,0.0,1.1835462667100343,-2.829968373517091,2.829968373517091,0.0,792,133,1.345199263737463,0.46523080925800536,-0.4781265504966264,-1.204467020585782,0.46157693611448325
Deep Learning,vision-and-language,16.92546119739422,0.0,21.316467656758654,0.0,0.9528862744989774,-2.8862221154374934,2.8862221154374934,0.0,792,133,1.4135550673328168,0.3899640676990863,-0.4781265504966264,-1.2551273655241024,0.4612732005911171
Deep Learning,attention mechanism pre-training,15.856586015543124,0.0,15.856586015543124,0.0,1.1835462527948521,-2.824741441888495,2.824741441888495,0.0,792,133,1.3388478442653822,0.46523080471733746,-0.4781265504966264,-1.1997598108920984,0.459507087932819
Deep Learning,incremental,5.875102384619665,1.7853967950720497,31.021396326130816,1.7853967950720497,-0.48040377777010634,-0.9035161967306378,1.9279065357500607,1.024390339019423,792,133,0.24907374909141483,-0.07773330326239346,1.647564419710953,0.5304350223978512,0.45886589483982365
Deep Learning,recommendations,4.5481905472747854,1.6160045356907067,7.4042382616418205,3.2010185501119524,0.6962217738645354,-0.7518236796615888,1.7134718470817607,0.9616481674201719,792,133,-0.01149301433174812,0.30621178603367694,1.5173694515043916,0.6670445167520914,0.4574446720534913
Deep Learning,object,20.549900883930945,0.0,56.845041100195814,1.9814256003991417,0.16607573909526413,-3.0703712171856274,3.0703712171856274,0.0,792,133,1.6373208009824554,0.13321965070509656,-0.4781265504966264,-1.4209662359025872,0.4571722819149271
Deep Learning,end-to-end object detection,16.610437683362314,0.0,20.576085496494557,2.5288096499445407,0.9694488034922295,-2.8684917764503783,2.8684917764503783,0.0,792,133,1.3920103393181509,0.39536859224340587,-0.4781265504966264,-1.2391599816968795,0.4558734051312689
Deep Learning,neural network design,4.158132732984045,1.4987566610785648,4.158132732984045,1.4987566610785648,1.1835391865835254,-0.7247813679555409,1.6405746405487687,0.9157932725932277,792,133,-0.10007284853139815,0.465228498939484,1.4222169181773419,0.691397969379233,0.45312259084267764
Deep Learning,language pre-training,15.577912157687837,0.0,15.577912157687837,0.0,1.1835462078638221,-2.808071216427334,2.808071216427334,0.0,792,133,1.3185912956587886,0.4652307900558776,-0.4781265504966264,-1.1847471318554401,0.4529057319954094
Deep Learning,architectures,5.15564019519124,1.787183469870467,18.67369283241809,5.365958263519567,-0.10347533447776923,-0.7923371895149447,1.8173687664438072,1.0250315769288625,792,133,0.11475560792210035,0.045262346982539066,1.648895039087113,0.6305593281447772,0.45231588789550226
Deep Learning,language findings,15.524978086192164,0.0,15.524978086192164,0.0,1.183546199146881,-2.804873059636548,2.804873059636548,0.0,792,133,1.314705108358263,0.4652307872114495,-0.4781265504966264,-1.1818669727645605,0.4516392721309588
Deep Learning,sentiment,17.806736620675863,0.0,30.361120908043244,2.690121167952043,0.6499618359771648,-2.934215136537738,2.934215136537738,0.0,792,133,1.4718729927237706,0.291116689757447,-0.4781265504966264,-1.2983483659512522,0.45062405732229177
Deep Learning,optimization,4.36600360190488,2.596205522196925,34.43110346868842,5.7608295917829935,-0.881561120403623,-0.4002041552703064,1.6800834232489916,1.2798792679786852,792,133,-0.05206440503319833,-0.2086350940022107,2.177724153349765,0.9837019653875217,0.4504987369947626
Deep Learning,mathematics annual,15.462555498487944,0.0,15.462555498487944,0.0,1.1835461887907257,-2.801088438270274,2.801088438270274,0.0,792,133,1.310106288333777,0.46523078383212896,-0.4781265504966264,-1.1784586621823476,0.4501405741655895
Deep Learning,mathematics annual association,15.462555498487944,0.0,15.462555498487944,0.0,1.1835461887907257,-2.801088438270274,2.801088438270274,0.0,792,133,1.310106288333777,0.46523078383212896,-0.4781265504966264,-1.1784586621823476,0.4501405741655895
Deep Learning,structures,7.149237969951931,0.9727836120146329,13.883067458996232,0.9727836120146329,0.5198829324489626,-1.418478875835922,2.097924422261921,0.679445546425999,792,133,0.4556681703931354,0.24867059791345594,0.9317766941669454,0.06667588277031367,0.4498913746417114
Deep Learning,embedding,7.154546177590186,1.2631030224934752,28.32052612694727,3.2882384314218065,-0.19228966869982328,-1.2818386945758586,2.0985755849340686,0.8167368903582098,792,133,0.4564594199386134,0.0162813109713085,1.2166670908918118,0.18972971845762202,0.44977455129096244
Deep Learning,mathematics,24.506106173397704,0.0,150.9147564222134,0.0,-0.6342437310385138,-3.2389178812792445,3.2389178812792445,0.0,792,133,1.8421274907087581,-0.1279328714367236,-0.4781265504966264,-1.5727540432500136,0.4455704204281595
Deep Learning,classification deep convolutional,15.26080896194387,0.0,15.26080896194387,0.0,1.18354615474079,-2.7887578545391563,2.7887578545391563,0.0,792,133,1.2951229835621056,0.46523077272128266,-0.4781265504966264,-1.167354127554355,0.4452577023864662
Deep Learning,open,21.385260762092514,0.0,78.16501008649793,1.810884993777065,-0.11257131881947706,-3.108402740590571,3.108402740590571,0.0,792,133,1.6835341772940065,0.04229423319692488,-0.4781265504966264,-1.4552162258312655,0.44495500819422823
Deep Learning,enhanced deep,3.2845547590770754,1.8403155392444985,3.2845547590770754,1.8403155392444985,1.183536639230694,-0.4111014884154056,1.4550166397845572,1.0439151513691516,792,133,-0.32555058250565433,0.4652276677119036,1.6880799495104084,0.9738881710123907,0.4443528743146301
Deep Learning,load forecasting,15.208261439080953,0.0,15.208261439080953,0.0,1.183546145723747,-2.785521077625555,2.785521077625555,0.0,792,133,1.2911898676584352,0.4652307697789283,-0.4781265504966264,-1.1644391883994905,0.4439759490577782
Deep Learning,radiology,4.150975659756426,1.6981614037120965,6.771880784855529,1.6981614037120965,0.6941090674474933,-0.646615565766419,1.639186145228938,0.992570579462519,792,133,-0.10176005564216617,0.30552238807455506,1.581535902076715,0.7617916243806125,0.4434390370189043
Deep Learning,object detection,20.883945861351908,0.0,70.75703712750109,2.076423613266233,-0.03672247828448481,-3.0857533023067223,3.0857533023067223,0.0,792,133,1.6560120871712454,0.06704449449437266,-0.4781265504966264,-1.4348188563950677,0.4434109874779779
Deep Learning,r-convolutional neural network object detection,15.169509066303227,0.0,15.169509066303227,0.0,1.1835461390338997,-2.783127312355281,2.783127312355281,0.0,792,133,1.288281123402813,0.4652307675959619,-0.4781265504966264,-1.1622834389301477,0.44302802564757376
Deep Learning,performance deep neural,4.7864993063948,1.226329520188581,4.7864993063948,1.226329520188581,1.183540443946199,-0.9551732241125209,1.755527498439886,0.8003542743273652,792,133,0.03961021446996233,0.4652289092299314,1.1826718669633243,0.483914333527813,0.4403385653024105
Deep Learning,pre-training vision,15.02337832435374,0.0,15.02337832435374,0.0,1.1835461134968068,-2.7740488010778206,2.7740488010778206,0.0,792,133,1.277249520657197,0.4652307592629443,-0.4781265504966264,-1.1541076181377574,0.43943296412866106
Deep Learning,detection identification,3.9900113256998706,1.4871044237190527,3.9900113256998706,1.4871044237190527,1.1835387830183353,-0.6963190276760733,1.6074381794401844,0.9111191517641111,792,133,-0.14033807089808945,0.4652283672519877,1.4125177477911557,0.7170302549318981,0.43763985686778145
Deep Learning,camouflaged object,5.19002155406426,1.9077442890829956,27.949745225331455,1.9077442890829956,-0.5001201368309655,-0.7555609465666091,1.822938568768675,1.067377622202066,792,133,0.12152366104685657,-0.08416695518309007,1.7367664320830822,0.6636788521034571,0.43708054949077774
Deep Learning,robustnes,16.734750424765352,0.0,27.274693744676068,1.1441535484334624,0.6950758280752688,-2.87552601565774,2.87552601565774,0.0,792,133,1.4005578786868473,0.30583785206821346,-0.4781265504966264,-1.2454947955680673,0.431799717439071
Deep Learning,generative,15.098247856224303,0.0,16.93758688904096,0.0,1.068590011981464,-2.7787104372621894,2.7787104372621894,0.0,792,133,1.2829140307248577,0.4277193941560768,-0.4781265504966264,-1.158305740591749,0.4300255463782659
Deep Learning,nature,16.06157428271328,0.0,23.380433641902613,0.0,0.8080776289581257,-2.8368288169803555,2.8368288169803555,0.0,792,133,1.3535356180837301,0.34271150866211464,-0.4781265504966264,-1.2106453194938012,0.42753785778342107
Deep Learning,r-convolutional neural network vision,14.472450156388987,0.0,14.472450156388987,0.0,1.1835460125821473,-2.7390610331939067,2.7390610331939067,0.0,792,133,1.2347347134982933,0.465230726333447,-0.4781265504966264,-1.1225987383884066,0.42557791936118544
Deep Learning,selection engineering,4.440148565729197,1.2692824522058521,4.440148565729197,1.2692824522058521,1.1835397949162978,-0.8743426891984137,1.693806370371634,0.8194636811732202,792,133,-0.0353891929274495,0.4652286974447606,1.2223253974887491,0.556707762738119,0.4255487878340101
Deep Learning,thought,14.467985503423112,0.0,14.467985503423112,0.0,1.1835460117329544,-2.7387724365467263,2.7387724365467263,0.0,792,133,1.2343840300582325,0.4652307260563465,-0.4781265504966264,-1.1223388373543584,0.4254636360054358
Deep Learning,chain thought,14.467985503423112,0.0,14.467985503423112,0.0,1.1835460117329544,-2.7387724365467263,2.7387724365467263,0.0,792,133,1.2343840300582325,0.4652307260563465,-0.4781265504966264,-1.1223388373543584,0.4254636360054358
Deep Learning,language few-shot learners,14.447303267657576,0.0,14.447303267657576,0.0,1.1835460077922713,-2.7374344423261854,2.7374344423261854,0.0,792,133,1.2327581885225631,0.4652307247704609,-0.4781265504966264,-1.1211338819785188,0.4249337945429863
Deep Learning,effectivenes,14.420010239156804,0.0,14.420010239156804,0.0,1.183546002574701,-2.735666032152914,2.735666032152914,0.0,792,133,1.2306093341645505,0.46523072306791374,-0.4781265504966264,-1.1195413075770302,0.42423350972916607
Deep Learning,physics informed,3.2346363716524276,1.7528299712822266,3.2346363716524276,1.7528299712822266,1.1835364521108962,-0.4306679987573192,1.4432974617617478,1.0126294630044286,792,133,-0.33979094774855045,0.46522760665277785,1.6231596718384427,0.956267189201738,0.42391055618427553
Deep Learning,rnns,14.35722419023722,0.0,14.35722419023722,0.0,1.1835459904966743,-2.73158599460685,2.73158599460685,0.0,792,133,1.2256515440578046,0.4652307191267287,-0.4781265504966264,-1.1158669545048852,0.42261782781132673
Deep Learning,mathematics vision pattern,18.015298547570318,0.0,43.17811532846247,0.0,0.3094359495952599,-2.945243841891748,2.945243841891748,0.0,792,133,1.4852743415292675,0.17999957040466108,-0.4781265504966264,-1.3082804699923987,0.42165625063454026
Deep Learning,representation vision,14.316046445764659,0.0,14.316046445764659,0.0,1.1835459825178691,-2.7289010661101014,2.7289010661101014,0.0,792,133,1.2223889976257645,0.465230716523162,-0.4781265504966264,-1.1134489926211677,0.4215546046458124
Deep Learning,network soft,5.2135791675159595,1.0254676249917387,5.2135791675159595,1.0254676249917387,1.1835411255307695,-1.1209364855729087,1.8267370853939708,0.7058005998210621,792,133,0.12613936566540102,0.4652291316380275,0.9864655143239678,0.33463317076415755,0.42078090569877796
Deep Learning,network soft computing,5.2135791675159595,1.0254676249917387,5.2135791675159595,1.0254676249917387,1.1835411255307695,-1.1209364855729087,1.8267370853939708,0.7058005998210621,792,133,0.12613936566540102,0.4652291316380275,0.9864655143239678,0.33463317076415755,0.42078090569877796
Deep Learning,deep spiking neural,3.7494253139310953,1.4863366944042733,3.7494253139310953,1.4863366944042733,1.1835381425550047,-0.6472132040639468,1.5580236241862657,0.9108104201223189,792,133,-0.20038334999202218,0.46522815826217756,1.4118771052175416,0.7612534101877869,0.41791586954413146
Deep Learning,deep spiking,3.7494253139310953,1.4863366944042733,3.7494253139310953,1.4863366944042733,1.1835381425550047,-0.6472132040639468,1.5580236241862657,0.9108104201223189,792,133,-0.20038334999202218,0.46522815826217756,1.4118771052175416,0.7612534101877869,0.41791586954413146
Deep Learning,pre-training language,14.122716731545477,0.0,14.122716731545477,0.0,1.1835459444353098,-2.716198032623493,2.716198032623493,0.0,792,133,1.2069531166970884,0.46523070409642897,-0.4781265504966264,-1.1020090414956905,0.41652424365886975
Deep Learning,mechanisms,14.083069804307312,0.0,14.083069804307312,0.0,1.1835459364963647,-2.7135729097875596,2.7135729097875596,0.0,792,133,1.2037632421241107,0.46523070150586904,-0.4781265504966264,-1.0996449387029903,0.41548470333178067
