paper_id,topic_id,topic_name,title,year
eaaa16fe11bf17b6df58dfbd346a5b8cbfabd596,machine_learning,Machine Learning,How to Evaluate Foreground Maps,2014
eb42cf88027de515750f230b23b1a057dc782108,computer_vision,Computer Vision,Very Deep Convolutional Networks for Large-Scale Image Recognition,2014
eb42cf88027de515750f230b23b1a057dc782108,machine_learning,Machine Learning,Very Deep Convolutional Networks for Large-Scale Image Recognition,2014
ec43d37aad744150af144d27a08b0b097607e712,natural_language_processing,Natural Language Processing,Jumping NLP Curves: A Review of Natural Language Processing Research [Review Article],2014
ec43d37aad744150af144d27a08b0b097607e712,machine_learning,Machine Learning,Jumping NLP Curves: A Review of Natural Language Processing Research [Review Article],2014
f37e1b62a767a307c046404ca96bc140b3e68cb5,natural_language_processing,Natural Language Processing,GloVe: Global Vectors for Word Representation,2014
f37e1b62a767a307c046404ca96bc140b3e68cb5,machine_learning,Machine Learning,GloVe: Global Vectors for Word Representation,2014
f3de86aeb442216a8391befcacb49e58b478f512,machine_learning,Machine Learning,Distributed Representations of Sentences and Documents,2014
f6bbd62f7b5a33d10a6ca8935db76c58f6256d25,computer_vision,Computer Vision,Salient object detection: A survey,2014
f6bbd62f7b5a33d10a6ca8935db76c58f6256d25,machine_learning,Machine Learning,Salient object detection: A survey,2014
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,natural_language_processing,Natural Language Processing,Neural Machine Translation by Jointly Learning to Align and Translate,2014
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,machine_learning,Machine Learning,Neural Machine Translation by Jointly Learning to Align and Translate,2014
fcbfd0636b0555de70254f5adcbf01236a3d37b3,natural_language_processing,Natural Language Processing,Research and applications: MedXN: an open source medication extraction and normalization tool for clinical text,2014
fd455bef8dea04acc37f1a4b4be47068bbf58303,computer_vision,Computer Vision,RGBD Salient Object Detection: A Benchmark and Algorithms,2014
fd455bef8dea04acc37f1a4b4be47068bbf58303,theory_and_algorithms,Theory and Algorithms,RGBD Salient Object Detection: A Benchmark and Algorithms,2014
fd455bef8dea04acc37f1a4b4be47068bbf58303,machine_learning,Machine Learning,RGBD Salient Object Detection: A Benchmark and Algorithms,2014
ff95dcec9098a66f0110b10b76618f1eee505f84,deep_learning,Deep Learning,"A tutorial survey of architectures, algorithms, and applications for deep learning",2014
ff95dcec9098a66f0110b10b76618f1eee505f84,theory_and_algorithms,Theory and Algorithms,"A tutorial survey of architectures, algorithms, and applications for deep learning",2014
ff95dcec9098a66f0110b10b76618f1eee505f84,machine_learning,Machine Learning,"A tutorial survey of architectures, algorithms, and applications for deep learning",2014
fff114cbba4f3ba900f33da574283e3de7f26c83,data_mining,Data Mining,DeepWalk: online learning of social representations,2014
fff114cbba4f3ba900f33da574283e3de7f26c83,machine_learning,Machine Learning,DeepWalk: online learning of social representations,2014
020928259a848b91b7c36062e4bbc6df6398c02e,computer_vision,Computer Vision,Object Detection via a Multi-region and Semantic Segmentation-Aware CNN Model,2015
020928259a848b91b7c36062e4bbc6df6398c02e,deep_learning,Deep Learning,Object Detection via a Multi-region and Semantic Segmentation-Aware CNN Model,2015
020928259a848b91b7c36062e4bbc6df6398c02e,natural_language_processing,Natural Language Processing,Object Detection via a Multi-region and Semantic Segmentation-Aware CNN Model,2015
020928259a848b91b7c36062e4bbc6df6398c02e,machine_learning,Machine Learning,Object Detection via a Multi-region and Semantic Segmentation-Aware CNN Model,2015
024006d4c2a89f7acacc6e4438d156525b60a98f,reinforcement_learning,Reinforcement Learning,Continuous control with deep reinforcement learning,2015
024006d4c2a89f7acacc6e4438d156525b60a98f,machine_learning,Machine Learning,Continuous control with deep reinforcement learning,2015
0c908739fbff75f03469d13d4a1a07de3414ee19,deep_learning,Deep Learning,Distilling the Knowledge in a Neural Network,2015
0c908739fbff75f03469d13d4a1a07de3414ee19,machine_learning,Machine Learning,Distilling the Knowledge in a Neural Network,2015
0e17ab6c9d31a481c641f2b1760e09ea51ab76cc,software_engineering,Software Engineering,The Oracle Problem in Software Testing: A Survey,2015
0e6824e137847be0599bb0032e37042ed2ef5045,computer_vision,Computer Vision,Aligning Books and Movies: Towards Story-Like Visual Explanations by Watching Movies and Reading Books,2015
0e6824e137847be0599bb0032e37042ed2ef5045,machine_learning,Machine Learning,Aligning Books and Movies: Towards Story-Like Visual Explanations by Watching Movies and Reading Books,2015
0e7af8e91b8cb2cea1164be5ac5d280b0d12c153,security_and_privacy,Security and Privacy,UNSW-NB15: a comprehensive data set for network intrusion detection systems (UNSW-NB15 network data set),2015
10f62af29c3fc5e2572baddca559ffbfd6be8787,deep_learning,Deep Learning,A C-LSTM Neural Network for Text Classification,2015
10f62af29c3fc5e2572baddca559ffbfd6be8787,machine_learning,Machine Learning,A C-LSTM Neural Network for Text Classification,2015
10f62af29c3fc5e2572baddca559ffbfd6be8787,natural_language_processing,Natural Language Processing,A C-LSTM Neural Network for Text Classification,2015
11c9c31dff70de92ada9160c78ff8bb46b2912d6,computer_vision,Computer Vision,Flickr30k Entities: Collecting Region-to-Phrase Correspondences for Richer Image-to-Sentence Models,2015
11c9c31dff70de92ada9160c78ff8bb46b2912d6,machine_learning,Machine Learning,Flickr30k Entities: Collecting Region-to-Phrase Correspondences for Richer Image-to-Sentence Models,2015
1518039b5001f1836565215eb047526b3ac7f462,natural_language_processing,Natural Language Processing,Neural Machine Translation of Rare Words with Subword Units,2015
1518039b5001f1836565215eb047526b3ac7f462,machine_learning,Machine Learning,Neural Machine Translation of Rare Words with Subword Units,2015
17a273bbd4448083b01b5a9389b3c37f5425aac0,computer_vision,Computer Vision,On Pixel-Wise Explanations for Non-Linear Classifier Decisions by Layer-Wise Relevance Propagation,2015
1aa955ed9261670e4905288b17d6821c6c50f738,natural_language_processing,Natural Language Processing,Feature extraction approaches from natural language requirements for reuse in software product lines: A systematic literature review,2015
1ac30af5522c7a50ec4d1ee43fd2bd8652a9bd52,natural_language_processing,Natural Language Processing,A Neural Attention Model for Abstractive Sentence Summarization,2015
1ac30af5522c7a50ec4d1ee43fd2bd8652a9bd52,machine_learning,Machine Learning,A Neural Attention Model for Abstractive Sentence Summarization,2015
1ba8376f416e90fe434977ae9f300997667498d2,deep_learning,Deep Learning,Multi-view Convolutional Neural Networks for 3D Shape Recognition,2015
1ba8376f416e90fe434977ae9f300997667498d2,computer_vision,Computer Vision,Multi-view Convolutional Neural Networks for 3D Shape Recognition,2015
1ba8376f416e90fe434977ae9f300997667498d2,machine_learning,Machine Learning,Multi-view Convolutional Neural Networks for 3D Shape Recognition,2015
1cf6bc0866226c1f8e282463adc8b75d92fba9bb,computer_vision,Computer Vision,"Ask, Attend and Answer: Exploring Question-Guided Spatial Attention for Visual Question Answering",2015
1cf6bc0866226c1f8e282463adc8b75d92fba9bb,natural_language_processing,Natural Language Processing,"Ask, Attend and Answer: Exploring Question-Guided Spatial Attention for Visual Question Answering",2015
1cf6bc0866226c1f8e282463adc8b75d92fba9bb,machine_learning,Machine Learning,"Ask, Attend and Answer: Exploring Question-Guided Spatial Attention for Visual Question Answering",2015
1d5972b32a9b5a455a6eef389de5b7fca25771ad,deep_learning,Deep Learning,Domain-Adversarial Training of Neural Networks,2015
1d5972b32a9b5a455a6eef389de5b7fca25771ad,machine_learning,Machine Learning,Domain-Adversarial Training of Neural Networks,2015
1f0bafe95728885034f5371420db2790e990971d,deep_learning,Deep Learning,Relay Backpropagation for Effective Learning of Deep Convolutional Neural Networks,2015
1f0bafe95728885034f5371420db2790e990971d,computer_vision,Computer Vision,Relay Backpropagation for Effective Learning of Deep Convolutional Neural Networks,2015
1f0bafe95728885034f5371420db2790e990971d,machine_learning,Machine Learning,Relay Backpropagation for Effective Learning of Deep Convolutional Neural Networks,2015
2173f1b8172c9b5bed4650c81b69988717bd6df6,machine_learning,Machine Learning,ParseNet: Looking Wider to See Better,2015
2292300654a2719d0617596b58c36b5d92457514,machine_learning,Machine Learning,Deep Learning Based Feature Selection for Remote Sensing Scene Classification,2015
2292300654a2719d0617596b58c36b5d92457514,deep_learning,Deep Learning,Deep Learning Based Feature Selection for Remote Sensing Scene Classification,2015
23ffaa0fe06eae05817f527a47ac3291077f9e58,computer_vision,Computer Vision,Rethinking the Inception Architecture for Computer Vision,2015
23ffaa0fe06eae05817f527a47ac3291077f9e58,machine_learning,Machine Learning,Rethinking the Inception Architecture for Computer Vision,2015
2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,machine_learning,Machine Learning,Reasoning about Entailment with Neural Attention,2015
29971b21b4e27287c60a164d68fc80ffc122f94a,machine_learning,Machine Learning,"Self-Tuning, GPU-Accelerated Kernel Density Models for Multidimensional Selectivity Estimation",2015
2bd576ce574df33c834b6032962cd5ae0be5299f,software_engineering,Software Engineering,Guidelines for conducting systematic mapping studies in software engineering: An update,2015
2c03df8b48bf3fa39054345bafabfeff15bfd11d,computer_vision,Computer Vision,Deep Residual Learning for Image Recognition,2015
2c03df8b48bf3fa39054345bafabfeff15bfd11d,machine_learning,Machine Learning,Deep Residual Learning for Image Recognition,2015
2c1890864c1c2b750f48316dc8b650ba4772adc5,computer_vision,Computer Vision,Stacked Attention Networks for Image Question Answering,2015
2c1890864c1c2b750f48316dc8b650ba4772adc5,natural_language_processing,Natural Language Processing,Stacked Attention Networks for Image Question Answering,2015
2c1890864c1c2b750f48316dc8b650ba4772adc5,machine_learning,Machine Learning,Stacked Attention Networks for Image Question Answering,2015
2dcef55a07f8607a819c21fe84131ea269cc2e3c,machine_learning,Machine Learning,Deep Unsupervised Learning using Nonequilibrium Thermodynamics,2015
32de44f01a96d4473d21099d15e25bc2b9f08e2f,natural_language_processing,Natural Language Processing,Improved Semantic Representations From Tree-Structured Long Short-Term Memory Networks,2015
32de44f01a96d4473d21099d15e25bc2b9f08e2f,machine_learning,Machine Learning,Improved Semantic Representations From Tree-Structured Long Short-Term Memory Networks,2015
340f48901f72278f6bf78a04ee5b01df208cc508,reinforcement_learning,Reinforcement Learning,Human-level control through deep reinforcement learning,2015
340f48901f72278f6bf78a04ee5b01df208cc508,machine_learning,Machine Learning,Human-level control through deep reinforcement learning,2015
359e746c7610592f81bc591131d49accc684186d,computer_vision,Computer Vision,DeepSat: a learning framework for satellite imagery,2015
3b9732bb07dc99bde5e1f9f75251c6ea5039373e,reinforcement_learning,Reinforcement Learning,Deep Reinforcement Learning with Double Q-Learning,2015
3b9732bb07dc99bde5e1f9f75251c6ea5039373e,machine_learning,Machine Learning,Deep Reinforcement Learning with Double Q-Learning,2015
3e2da7c1c7dfc7960d1515b61f32fdc55359eea7,machine_learning,Machine Learning,An open access repository of images on plant health to enable the development of mobile disease diagnostics through machine learning and crowdsourcing,2015
3f1c6749edfaf4f89bac38b2d15a0493bd9aa253,deep_learning,Deep Learning,VoxNet: A 3D Convolutional Neural Network for real-time object recognition,2015
3f1c6749edfaf4f89bac38b2d15a0493bd9aa253,machine_learning,Machine Learning,VoxNet: A 3D Convolutional Neural Network for real-time object recognition,2015
424561d8585ff8ebce7d5d07de8dbf7aae5e7270,computer_vision,Computer Vision,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,2015
424561d8585ff8ebce7d5d07de8dbf7aae5e7270,deep_learning,Deep Learning,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,2015
424561d8585ff8ebce7d5d07de8dbf7aae5e7270,machine_learning,Machine Learning,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,2015
441ff323c92331e655ce9ff896773fc00b55089a,deep_learning,Deep Learning,Brain tumor segmentation with Deep Neural Networks,2015
441ff323c92331e655ce9ff896773fc00b55089a,machine_learning,Machine Learning,Brain tumor segmentation with Deep Neural Networks,2015
4443e2e5bfd112562ecef578f772cee3c692f19f,machine_learning,Machine Learning,Variational Dropout and the Local Reparameterization Trick,2015
449532187c94af3dd3aa55e16d2c50f7854d2199,machine_learning,Machine Learning,Trust Region Policy Optimization,2015
449532187c94af3dd3aa55e16d2c50f7854d2199,optimization,Optimization,Trust Region Policy Optimization,2015
452059171226626718eb677358836328f884298e,machine_learning,Machine Learning,Ask Me Anything: Dynamic Memory Networks for Natural Language Processing,2015
452059171226626718eb677358836328f884298e,natural_language_processing,Natural Language Processing,Ask Me Anything: Dynamic Memory Networks for Natural Language Processing,2015
492f57ee9ceb61fb5a47ad7aebfec1121887a175,deep_learning,Deep Learning,Gated Graph Sequence Neural Networks,2015
492f57ee9ceb61fb5a47ad7aebfec1121887a175,machine_learning,Machine Learning,Gated Graph Sequence Neural Networks,2015
4c05d7caa357148f0bbd61720bdd35f0bc05eb81,machine_learning,Machine Learning,Dueling Network Architectures for Deep Reinforcement Learning,2015
4c05d7caa357148f0bbd61720bdd35f0bc05eb81,reinforcement_learning,Reinforcement Learning,Dueling Network Architectures for Deep Reinforcement Learning,2015
4d7a9197433acbfb24ef0e9d0f33ed1699e4a5b0,computer_vision,Computer Vision,SSD: Single Shot MultiBox Detector,2015
4d7a9197433acbfb24ef0e9d0f33ed1699e4a5b0,machine_learning,Machine Learning,SSD: Single Shot MultiBox Detector,2015
4d8f2d14af5991d4f0d050d22216825cac3157bd,machine_learning,Machine Learning,"Show, Attend and Tell: Neural Image Caption Generation with Visual Attention",2015
4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e,computer_networks,Computer Networks,End-To-End Memory Networks,2015
51a55df1f023571a7e07e338ee45a3e3d66ef73e,machine_learning,Machine Learning,Character-level Convolutional Networks for Text Classification,2015
51a55df1f023571a7e07e338ee45a3e3d66ef73e,natural_language_processing,Natural Language Processing,Character-level Convolutional Networks for Text Classification,2015
52693bcf4627bdbc31734e7f3dbcf5ea7eef4d35,deep_learning,Deep Learning,DeepFool: A Simple and Accurate Method to Fool Deep Neural Networks,2015
52693bcf4627bdbc31734e7f3dbcf5ea7eef4d35,computer_vision,Computer Vision,DeepFool: A Simple and Accurate Method to Fool Deep Neural Networks,2015
52693bcf4627bdbc31734e7f3dbcf5ea7eef4d35,machine_learning,Machine Learning,DeepFool: A Simple and Accurate Method to Fool Deep Neural Networks,2015
52d7eb0fbc3522434c13cc247549f74bb9609c5d,computer_vision,Computer Vision,WIDER FACE: A Face Detection Benchmark,2015
52d7eb0fbc3522434c13cc247549f74bb9609c5d,machine_learning,Machine Learning,WIDER FACE: A Face Detection Benchmark,2015
56edaa1368ff4dfa45388e4be24fdfbded7d88a7,deep_learning,Deep Learning,A Primer on Neural Network Models for Natural Language Processing,2015
56edaa1368ff4dfa45388e4be24fdfbded7d88a7,natural_language_processing,Natural Language Processing,A Primer on Neural Network Models for Natural Language Processing,2015
56edaa1368ff4dfa45388e4be24fdfbded7d88a7,machine_learning,Machine Learning,A Primer on Neural Network Models for Natural Language Processing,2015
580062407427236ced45253a2ff7df2e147a81e2,computer_vision,Computer Vision,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),2015
580062407427236ced45253a2ff7df2e147a81e2,machine_learning,Machine Learning,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),2015
5d50bc560af1573e1071e83cbc7a50333dd55d08,computer_vision,Computer Vision,Depth-aware salient object detection using anisotropic center-surround difference,2015
5d50bc560af1573e1071e83cbc7a50333dd55d08,machine_learning,Machine Learning,Depth-aware salient object detection using anisotropic center-surround difference,2015
60cad74eb4f19b708dbf44f54b3c21d10c19cfb3,computer_vision,Computer Vision,Weakly Supervised Deep Detection Networks,2015
60cad74eb4f19b708dbf44f54b3c21d10c19cfb3,machine_learning,Machine Learning,Weakly Supervised Deep Detection Networks,2015
62adfea3cc1cd9eb6b53e0e8a40be5dfda2adf8d,deep_learning,Deep Learning,Weight Uncertainty in Neural Network,2015
62adfea3cc1cd9eb6b53e0e8a40be5dfda2adf8d,machine_learning,Machine Learning,Weight Uncertainty in Neural Network,2015
62df84d6a4d26f95e4714796c2337c9848cc13b5,distributed_systems_and_cloud,Distributed Systems and Cloud,MXNet: A Flexible and Efficient Machine Learning Library for Heterogeneous Distributed Systems,2015
62df84d6a4d26f95e4714796c2337c9848cc13b5,machine_learning,Machine Learning,MXNet: A Flexible and Efficient Machine Learning Library for Heterogeneous Distributed Systems,2015
6364fdaa0a0eccd823a779fcdd489173f938e91a,bioinformatics_and_computational_biology,Bioinformatics and Computational Biology,U-Net: Convolutional Networks for Biomedical Image Segmentation,2015
6364fdaa0a0eccd823a779fcdd489173f938e91a,computer_vision,Computer Vision,U-Net: Convolutional Networks for Biomedical Image Segmentation,2015
6364fdaa0a0eccd823a779fcdd489173f938e91a,machine_learning,Machine Learning,U-Net: Convolutional Networks for Biomedical Image Segmentation,2015
642d0f49b7826adcf986616f4af77e736229990f,deep_learning,Deep Learning,"Deep Compression: Compressing Deep Neural Network with Pruning, Trained Quantization and Huffman Coding",2015
642d0f49b7826adcf986616f4af77e736229990f,machine_learning,Machine Learning,"Deep Compression: Compressing Deep Neural Network with Pruning, Trained Quantization and Huffman Coding",2015
696ca58d93f6404fea0fc75c62d1d7b378f47628,machine_learning,Machine Learning,Microsoft COCO Captions: Data Collection and Evaluation Server,2015
69b39e307d84890f817ee4ebb775460d162253d4,computer_vision,Computer Vision,Fast Multiclass Vehicle Detection on Aerial Images,2015
7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7,machine_learning,Machine Learning,Learning Transferable Features with Deep Adaptation Networks,2015
7f5fc84819c0cf94b771fe15141f65b123f7b8ec,natural_language_processing,Natural Language Processing,Multi-Scale Context Aggregation by Dilated Convolutions,2015
7ffdbc358b63378f07311e883dddacc9faeeaf4b,deep_learning,Deep Learning,Fast R-CNN,2015
7ffdbc358b63378f07311e883dddacc9faeeaf4b,machine_learning,Machine Learning,Fast R-CNN,2015
8154027ed2e0c1772b54e79c40d30ae9ee468331,computer_vision,Computer Vision,Voting for Voting in Online Point Cloud Object Detection,2015
8154027ed2e0c1772b54e79c40d30ae9ee468331,robotics_and_control,Robotics and Control,Voting for Voting in Online Point Cloud Object Detection,2015
8154027ed2e0c1772b54e79c40d30ae9ee468331,machine_learning,Machine Learning,Voting for Voting in Online Point Cloud Object Detection,2015
8388f1be26329fa45e5807e968a641ce170ea078,deep_learning,Deep Learning,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,2015
8388f1be26329fa45e5807e968a641ce170ea078,generative_models,Generative Models,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,2015
8388f1be26329fa45e5807e968a641ce170ea078,machine_learning,Machine Learning,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,2015
888764f05a60d770cfc0b49944308fd92ed45ee5,databases_and_data_management,Databases and Data Management,"How Good Are Query Optimizers, Really?",2015
8da55e685a7bef9c897788ab519a8710c695c419,computer_vision,Computer Vision,Holistically-Nested Edge Detection,2015
8da55e685a7bef9c897788ab519a8710c695c419,machine_learning,Machine Learning,Holistically-Nested Edge Detection,2015
932117813af889104cafb457ebbc52a38d8b64eb,natural_language_processing,Natural Language Processing,The CHEMDNER corpus of chemicals and drugs and its annotation principles,2015
932117813af889104cafb457ebbc52a38d8b64eb,machine_learning,Machine Learning,The CHEMDNER corpus of chemicals and drugs and its annotation principles,2015
93499a7c7f699b6630a86fad964536f9423bb6d0,natural_language_processing,Natural Language Processing,Effective Approaches to Attention-based Neural Machine Translation,2015
93499a7c7f699b6630a86fad964536f9423bb6d0,machine_learning,Machine Learning,Effective Approaches to Attention-based Neural Machine Translation,2015
940f7bb5c1f69c61e57b33b4a266c2d578faa012,computer_vision,Computer Vision,Visual saliency based on multiscale deep features,2015
940f7bb5c1f69c61e57b33b4a266c2d578faa012,machine_learning,Machine Learning,Visual saliency based on multiscale deep features,2015
97ad70a9fa3f99adf18030e5e38ebe3d90daa2db,computer_vision,Computer Vision,VQA: Visual Question Answering,2015
97ad70a9fa3f99adf18030e5e38ebe3d90daa2db,natural_language_processing,Natural Language Processing,VQA: Visual Question Answering,2015
97ad70a9fa3f99adf18030e5e38ebe3d90daa2db,machine_learning,Machine Learning,VQA: Visual Question Answering,2015
995c5f5e62614fcb4d2796ad2faab969da51713e,machine_learning,Machine Learning,Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,2015
9b686d76914befea66377ec79c1f9258d70ea7e3,computer_vision,Computer Vision,ShapeNet: An Information-Rich 3D Model Repository,2015
a1260c42b86dcbe123ccc038857cd3b14e146032,computer_vision,Computer Vision,Salient Object Detection: A Benchmark,2015
a1260c42b86dcbe123ccc038857cd3b14e146032,machine_learning,Machine Learning,Salient Object Detection: A Benchmark,2015
a6336fa1bcdeb7c84d2c4189728f0c1b2b7d0883,deep_learning,Deep Learning,A Critical Review of Recurrent Neural Networks for Sequence Learning,2015
a6336fa1bcdeb7c84d2c4189728f0c1b2b7d0883,machine_learning,Machine Learning,A Critical Review of Recurrent Neural Networks for Sequence Learning,2015
a7976c2bacfbb194ddbe7fd10c2e50a545cf4081,deep_learning,Deep Learning,LSTM: A Search Space Odyssey,2015
a7976c2bacfbb194ddbe7fd10c2e50a545cf4081,machine_learning,Machine Learning,LSTM: A Search Space Odyssey,2015
aba65bca1b3b1add08360e451e3a62ae40b49ecf,computer_vision,Computer Vision,G-CNN: An Iterative Grid Based Object Detector,2015
aba65bca1b3b1add08360e451e3a62ae40b49ecf,deep_learning,Deep Learning,G-CNN: An Iterative Grid Based Object Detector,2015
aba65bca1b3b1add08360e451e3a62ae40b49ecf,machine_learning,Machine Learning,G-CNN: An Iterative Grid Based Object Detector,2015
aeb86c216e32b39c8716fe5a832aa7b135164a87,computer_vision,Computer Vision,DenseBox: Unifying Landmark Localization with End to End Object Detection,2015
aeb86c216e32b39c8716fe5a832aa7b135164a87,machine_learning,Machine Learning,DenseBox: Unifying Landmark Localization with End to End Object Detection,2015
af88ce6116c2cd2927a4198745e99e5465173783,deep_learning,Deep Learning,Bidirectional LSTM-CRF Models for Sequence Tagging,2015
af88ce6116c2cd2927a4198745e99e5465173783,machine_learning,Machine Learning,Bidirectional LSTM-CRF Models for Sequence Tagging,2015
b0c065cd43aa7280e766b5dcbcc7e26abce59330,computer_vision,Computer Vision,SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,2015
b0c065cd43aa7280e766b5dcbcc7e26abce59330,machine_learning,Machine Learning,SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,2015
b6b8a1b80891c96c28cc6340267b58186157e536,machine_learning,Machine Learning,End-to-End Training of Deep Visuomotor Policies,2015
b73e2d40da901ad3da3813670a51c52803d7af7e,computer_vision,Computer Vision,SUN RGB-D: A RGB-D scene understanding benchmark suite,2015
b73e2d40da901ad3da3813670a51c52803d7af7e,machine_learning,Machine Learning,SUN RGB-D: A RGB-D scene understanding benchmark suite,2015
b7aee9dfb027d6061c6a653684c0fa9a9bba750d,deep_learning,Deep Learning,Sequence Level Training with Recurrent Neural Networks,2015
b7aee9dfb027d6061c6a653684c0fa9a9bba750d,machine_learning,Machine Learning,Sequence Level Training with Recurrent Neural Networks,2015
c3b8367a80181e28c95630b9b63060d895de08ff,deep_learning,Deep Learning,Representation Learning Using Multi-Task Deep Neural Networks for Semantic Classification and Information Retrieval,2015
c3b8367a80181e28c95630b9b63060d895de08ff,information_retrieval,Information Retrieval,Representation Learning Using Multi-Task Deep Neural Networks for Semantic Classification and Information Retrieval,2015
c3b8367a80181e28c95630b9b63060d895de08ff,natural_language_processing,Natural Language Processing,Representation Learning Using Multi-Task Deep Neural Networks for Semantic Classification and Information Retrieval,2015
c3b8367a80181e28c95630b9b63060d895de08ff,machine_learning,Machine Learning,Representation Learning Using Multi-Task Deep Neural Networks for Semantic Classification and Information Retrieval,2015
c4dd9a19d822c965ce8cde55ab23b8a0b628278a,bioinformatics_and_computational_biology,Bioinformatics and Computational Biology,An overview of the BIOASQ large-scale biomedical semantic indexing and question answering competition,2015
c4dd9a19d822c965ce8cde55ab23b8a0b628278a,natural_language_processing,Natural Language Processing,An overview of the BIOASQ large-scale biomedical semantic indexing and question answering competition,2015
c4dd9a19d822c965ce8cde55ab23b8a0b628278a,machine_learning,Machine Learning,An overview of the BIOASQ large-scale biomedical semantic indexing and question answering competition,2015
c6170fa90d3b2efede5a2e1660cb23e1c824f2ca,machine_learning,Machine Learning,Prioritized Experience Replay,2015
cddf8a10c7f48df67a797808a615be0d4acf9a8e,machine_learning,Machine Learning,Semi-supervised Learning with Ladder Networks,2015
cf986bfe13a24d4739f95df3a856a3c6e4ed4c1c,computer_vision,Computer Vision,Learning Deconvolution Network for Semantic Segmentation,2015
cf986bfe13a24d4739f95df3a856a3c6e4ed4c1c,natural_language_processing,Natural Language Processing,Learning Deconvolution Network for Semantic Segmentation,2015
cf986bfe13a24d4739f95df3a856a3c6e4ed4c1c,machine_learning,Machine Learning,Learning Deconvolution Network for Semantic Segmentation,2015
d1505c6123c102e53eb19dff312cb25cea840b72,machine_learning,Machine Learning,Teaching Machines to Read and Comprehend,2015
d1b9a3b11e6c9571a1553556f82b605b2b4baec3,security_and_privacy,Security and Privacy,Model Inversion Attacks that Exploit Confidence Information and Basic Countermeasures,2015
d316c82c12cf4c45f9e85211ef3d1fa62497bff8,machine_learning,Machine Learning,High-Dimensional Continuous Control Using Generalized Advantage Estimation,2015
d6f2f611da110b5b5061731be3fc4c7f45d8ee23,computer_vision,Computer Vision,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,2015
d6f2f611da110b5b5061731be3fc4c7f45d8ee23,machine_learning,Machine Learning,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,2015
dbb6ded623159c867fbeca0772db7b2eb9489523,deep_learning,Deep Learning,Spatial Transformer Networks,2015
dbb6ded623159c867fbeca0772db7b2eb9489523,machine_learning,Machine Learning,Spatial Transformer Networks,2015
dc0d60f6e8bb7a04ba8a77d51d10b6dba8117480,computer_vision,Computer Vision,Deep Sliding Shapes for Amodal 3D Object Detection in RGB-D Images,2015
dc0d60f6e8bb7a04ba8a77d51d10b6dba8117480,machine_learning,Machine Learning,Deep Sliding Shapes for Amodal 3D Object Detection in RGB-D Images,2015
df137487e20ba7c6e1e2b9a1e749f2a578b5ad99,deep_learning,Deep Learning,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks,2015
df137487e20ba7c6e1e2b9a1e749f2a578b5ad99,machine_learning,Machine Learning,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks,2015
eba36ac75bf22edf9a1bfd33244d459c75b98305,deep_learning,Deep Learning,Recurrent Convolutional Neural Networks for Text Classification,2015
eba36ac75bf22edf9a1bfd33244d459c75b98305,machine_learning,Machine Learning,Recurrent Convolutional Neural Networks for Text Classification,2015
eba36ac75bf22edf9a1bfd33244d459c75b98305,natural_language_processing,Natural Language Processing,Recurrent Convolutional Neural Networks for Text Classification,2015
edf455c3b5b8d1c6337c72e39940125036354d03,computer_vision,Computer Vision,Object scene flow for autonomous vehicles,2015
edf455c3b5b8d1c6337c72e39940125036354d03,machine_learning,Machine Learning,Object scene flow for autonomous vehicles,2015
ef0a32525869ac3a2bd4cbacb18343d737c5916d,computer_vision,Computer Vision,End-to-End People Detection in Crowded Scenes,2015
ef0a32525869ac3a2bd4cbacb18343d737c5916d,machine_learning,Machine Learning,End-to-End People Detection in Crowded Scenes,2015
f04df4e20a18358ea2f689b4c129781628ef7fc1,natural_language_processing,Natural Language Processing,A large annotated corpus for learning natural language inference,2015
f04df4e20a18358ea2f689b4c129781628ef7fc1,machine_learning,Machine Learning,A large annotated corpus for learning natural language inference,2015
f216444d4f2959b4520c61d20003fa30a199670a,computer_vision,Computer Vision,Siamese Neural Networks for One-Shot Image Recognition,2015
f216444d4f2959b4520c61d20003fa30a199670a,deep_learning,Deep Learning,Siamese Neural Networks for One-Shot Image Recognition,2015
